127.0.0.1 - - [26/Aug/2021:20:20:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:20:24 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:20:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:20:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:21:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:21:24 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:21:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:21:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:22:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:22:24 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:22:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:22:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:23:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:23:24 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:23:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:23:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:24:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:24:24 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:24:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:24:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:25:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:25:24 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:25:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:25:24 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:26:24 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:26:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:26:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:26:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:27:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:27:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:27:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:27:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:28:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:28:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:28:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:28:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:29:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:29:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:29:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:29:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:30:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:30:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:30:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:30:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:31:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:31:25 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:20:31:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:31:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:31:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:32:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:32:25 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:32:25 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:32:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:33:25 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:33:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:33:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:33:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:34:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:34:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:34:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:34:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:35:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:35:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:35:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:35:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:36:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:36:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:36:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:36:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:37:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:37:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:37:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:37:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:38:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:38:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:38:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:38:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:39:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:39:26 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:39:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:39:26 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:40:26 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:40:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:40:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:40:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:41:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:41:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:41:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:41:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:42:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:42:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:42:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:42:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:43:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:43:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:43:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:43:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:44:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:44:27 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:20:44:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:44:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:44:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:45:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:45:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:45:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:45:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:46:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:46:27 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:46:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:46:27 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:47:27 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:47:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:47:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:47:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:48:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:48:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:48:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:48:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:49:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:49:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:49:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:49:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:50:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:50:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:50:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:50:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:51:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:51:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:51:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:51:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:52:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:52:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:52:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:52:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:53:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:53:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:53:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:53:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:54:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:54:28 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:54:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:54:28 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:55:28 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:55:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:55:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:55:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:56:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:56:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:56:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:56:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:57:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:57:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:57:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:57:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:58:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:58:29 +0900] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [26/Aug/2021:20:58:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:58:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:58:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:20:59:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:20:59:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:20:59:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:20:59:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:21:00:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:21:00:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:21:00:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:21:00:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:21:01:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:21:01:29 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:21:01:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:21:01:29 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:21:02:29 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:21:02:30 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:21:02:30 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:21:02:30 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:21:03:30 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:21:03:30 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
127.0.0.1 - - [26/Aug/2021:21:03:30 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png' HTTP/1.1" 404 1122
127.0.0.1 - - [26/Aug/2021:21:03:30 +0900] "GET /ncl_images/aws_1hr/2021/08/26/AWS_1HR_PRCP_2021082620_DAEGU.png HTTP/1.1" 404 1120
127.0.0.1 - - [26/Aug/2021:21:04:30 +0900] "GET /flood/rainfall.do HTTP/1.1" 200 9419
127.0.0.1 - - [26/Aug/2021:21:04:30 +0900] "POST /floodCont/selectRainfallData.do HTTP/1.1" 200 1220
